src_ip,total_sessions,username_entropy,password_entropy,command_entropy
36.111.175.18,3,0.9182958340544894,1.584962500721156,1.0
36.111.176.54,5,0.9182958340544894,1.584962500721156,1.0
36.111.177.176,1,0.0,0.0,0.0
36.111.187.190,2,0.0,0.0,0.0
36.111.191.124,2,0.0,0.0,0.0
36.112.133.74,4,0.9182958340544894,1.584962500721156,1.0
36.112.137.127,1,0.0,0.0,0.0
36.112.159.117,3,1.0,1.0,1.584962500721156
36.112.213.61,2,0.0,0.0,0.0
36.133.1.176,1,0.0,0.0,0.0
36.133.139.254,1,0.0,0.0,0.0
36.133.170.211,6,0.0,0.0,0.0
36.133.246.42,3,0.9182958340544894,1.584962500721156,1.0
36.133.247.110,1,0.0,0.0,0.0
36.133.40.112,1,0.0,0.0,0.0
36.133.57.132,7,0.0,0.0,4.321928094887362
36.133.64.211,4,0.9182958340544894,1.584962500721156,1.0
36.133.91.85,4,1.5,2.0,0.0
36.134.147.79,1,0.0,0.0,0.0
36.134.151.169,1,0.0,1.0,0.0
36.134.2.209,2,0.0,0.0,0.0
36.134.203.156,5,0.9182958340544894,1.584962500721156,1.0
36.134.229.187,2,0.0,0.0,0.0
36.134.55.179,1,0.0,0.0,0.0
36.134.69.15,6,1.584962500721156,1.9182958340544896,1.0
36.134.78.151,3,0.9182958340544894,1.584962500721156,0.0
36.134.79.140,2,0.0,0.0,0.0
36.134.96.76,10,1.584962500721156,1.9182958340544896,1.0
36.135.125.196,1,0.0,0.0,0.0
36.136.41.139,1,0.0,0.0,0.0
36.137.249.148,6,0.0,1.0,1.0
36.137.38.119,1,0.0,0.0,0.0
36.137.99.125,1,0.0,0.0,0.0
36.138.132.109,2,0.0,0.0,0.0
36.138.134.121,58,3.0504241080832215,3.8674924611847556,1.0
36.138.19.180,2,0.0,0.0,0.0
36.138.202.60,7,1.584962500721156,1.9182958340544896,1.0
36.139.226.237,3,0.0,0.0,0.0
36.140.59.128,2,0.0,0.0,0.0
36.144.125.11,1,0.0,0.0,0.0
36.144.127.184,4,0.9182958340544894,1.584962500721156,1.0
36.153.69.2,4,1.0,1.0,1.0
36.154.134.146,1,0.0,0.0,0.0
36.156.25.247,1,0.0,0.0,0.0
36.163.199.22,1,0.0,0.0,0.0
36.189.207.209,2,0.0,0.0,0.0
36.189.255.162,10,0.0,0.0,0.0
36.212.160.144,1,0.0,0.0,0.0
36.212.201.36,3,0.9182958340544894,1.584962500721156,1.0
36.22.180.178,1,0.0,0.0,0.0
36.249.100.146,2,0.0,0.0,0.0
36.255.220.190,6,1.584962500721156,1.9182958340544896,1.0
36.255.220.76,3,0.9182958340544894,1.584962500721156,1.0
36.255.3.203,6,0.9182958340544894,1.9182958340544896,1.0
36.255.8.54,3,0.9182958340544894,1.584962500721156,1.0
36.26.72.149,3,0.9182958340544894,1.584962500721156,1.0
36.40.72.232,2,0.0,0.0,0.0
36.40.79.122,3,0.9182958340544894,1.584962500721156,1.0
36.40.88.142,4,0.0,0.0,4.247927513443585
36.40.89.206,2,0.0,0.0,0.0
36.41.173.185,5,0.9182958340544894,1.584962500721156,1.0
36.41.71.82,3,0.9182958340544894,1.584962500721156,1.0
36.46.129.70,2,0.0,0.0,0.0
36.50.167.81,3,1.584962500721156,1.584962500721156,0.0
36.50.216.75,3,0.9182958340544894,1.584962500721156,1.0
36.64.100.191,1,0.0,0.0,0.0
36.64.30.151,3,0.0,1.584962500721156,0.0
36.64.36.101,1,0.0,0.0,0.0
36.66.16.233,6,0.9182958340544894,1.9182958340544896,1.0
36.67.70.198,9,1.974937501201927,2.113283334294875,1.0
36.69.145.11,3,0.9182958340544894,1.584962500721156,1.0
36.70.94.89,28,4.735926350629033,4.105516191543203,0.0
36.80.4.95,3,0.9182958340544894,1.584962500721156,1.0
36.88.163.34,3,0.9182958340544894,1.584962500721156,1.0
36.88.35.211,1,0.0,0.0,0.0
36.91.166.34,3,0.9182958340544894,1.584962500721156,1.0
36.91.47.194,3,0.9182958340544894,1.584962500721156,1.0
36.92.107.106,3,0.9182958340544894,1.584962500721156,1.0
36.97.126.35,2,0.0,0.0,0.0
36.99.192.163,4,0.9182958340544894,1.584962500721156,1.0
37.110.142.162,1,0.0,1.0,3.0
37.148.206.165,3,0.9182958340544894,1.584962500721156,1.0
37.189.196.88,3,0.9182958340544894,1.584962500721156,1.0
37.204.226.204,3,0.9182958340544894,1.584962500721156,1.0
37.214.33.17,1,0.0,0.0,0.0
37.221.65.184,2,0.0,0.0,0.0
37.235.204.238,3,0.9182958340544894,1.584962500721156,1.0
37.25.37.159,1,0.0,0.0,0.0
37.46.19.143,1,0.0,0.0,0.0
37.46.19.147,1,0.0,0.0,0.0
37.58.18.216,6,1.584962500721156,1.9182958340544896,1.0
37.58.22.182,3,0.9182958340544894,1.584962500721156,1.0
37.6.137.145,1,0.0,0.0,0.0
38.110.46.209,1,0.0,0.0,0.0
38.110.46.210,1,0.0,0.0,0.0
38.180.34.168,3,0.9182958340544894,1.584962500721156,1.0
38.188.201.230,3,0.9182958340544894,1.584962500721156,1.0
38.191.248.4,1,0.0,1.0,3.0
38.207.132.176,3,0.9182958340544894,1.584962500721156,1.0
38.210.209.225,3,0.9182958340544894,1.584962500721156,1.0
38.43.76.234,30,4.906890595608518,4.251841113795077,0.0
38.47.32.198,1,0.0,0.0,0.0
38.84.215.213,1,0.0,0.0,0.0
38.9.155.199,3,0.9182958340544894,1.584962500721156,1.0
39.102.209.56,6,0.0,0.0,0.0
39.102.215.237,5,0.0,0.0,0.0
39.105.113.134,1,0.0,0.0,0.0
39.105.212.205,3,0.0,0.0,0.0
39.107.68.207,1,0.0,1.0,2.3219280948873626
39.107.90.99,2,0.0,0.0,0.0
39.109.116.40,3,0.9182958340544894,1.584962500721156,1.0
39.109.126.152,6,0.9182958340544894,1.9182958340544896,1.0
39.129.25.70,1,0.0,0.0,0.0
39.130.240.116,1,0.0,0.0,0.0
39.155.191.166,1,0.0,0.0,0.0
39.170.5.210,1,0.0,0.0,0.0
39.174.91.173,4,0.9182958340544894,1.584962500721156,1.0
39.89.222.16,1,0.0,1.0,3.1699250014423126
4.156.236.193,1,0.0,0.0,0.0
4.156.236.238,1,0.0,0.0,0.0
4.157.45.240,1,0.0,0.0,0.0
4.236.188.180,1,0.0,0.0,0.0
4.236.189.38,1,0.0,0.0,0.0
4.240.117.28,3,0.9182958340544894,1.584962500721156,1.0
4.246.231.134,1,0.0,0.0,0.0
4.246.231.172,1,0.0,0.0,0.0
40.115.18.231,30,4.906890595608518,4.251841113795077,0.0
40.117.97.0,33,4.923181998146332,4.448894590437144,1.0
40.124.168.253,1,0.0,0.0,0.0
40.124.173.234,1,0.0,0.0,0.0
40.124.175.174,1,0.0,0.0,0.0
40.124.175.251,1,0.0,0.0,0.0
40.124.186.100,1,0.0,0.0,0.0
40.124.186.155,1,0.0,0.0,0.0
40.67.161.44,1,0.0,0.0,0.0
40.74.115.25,6,1.584962500721156,1.9182958340544896,1.0
40.76.245.64,3,0.9182958340544894,1.584962500721156,1.0
41.111.178.165,6,1.584962500721156,1.9182958340544896,1.0
41.111.234.136,3,0.9182958340544894,1.584962500721156,1.0
41.208.147.21,3,0.9182958340544894,1.584962500721156,1.0
41.211.31.106,3,0.9182958340544894,1.584962500721156,1.0
41.214.3.152,3,0.9182958340544894,1.584962500721156,1.0
41.217.218.67,1,0.0,0.0,0.0
41.221.199.189,1,0.0,0.0,0.0
41.223.40.77,3,0.9182958340544894,1.584962500721156,1.0
41.223.40.78,6,1.584962500721156,1.9182958340544896,1.0
41.226.29.79,3,0.9182958340544894,1.584962500721156,1.0
41.230.26.182,1,0.0,0.0,0.0
41.231.37.153,1,0.0,0.0,0.0
41.231.85.75,1,0.0,0.0,0.0
41.38.204.134,4,0.9182958340544894,0.9182958340544894,3.095795255000934
41.59.82.183,4,0.9182958340544894,1.584962500721156,1.0
41.59.86.232,3,0.9182958340544894,1.584962500721156,1.0
41.72.202.86,3,0.9182958340544894,1.584962500721156,0.0
41.78.85.101,1,0.0,0.0,0.0
41.80.35.45,30,4.840223928941851,4.573557262275185,0.0
41.86.56.153,6,1.584962500721156,1.9182958340544896,1.0
41.89.128.10,3,0.9182958340544894,1.584962500721156,1.0
42.100.35.193,4,0.0,0.0,0.0
42.123.115.126,3,0.9182958340544894,1.584962500721156,1.0
42.123.121.169,1,0.0,0.0,0.0
42.123.122.24,2,0.0,0.0,0.0
42.123.127.148,1,0.0,0.0,0.0
42.180.160.78,5,0.9182958340544894,1.584962500721156,1.0
42.200.229.153,3,0.9182958340544894,1.584962500721156,1.0
42.200.75.233,2,1.0,1.0,0.0
42.200.78.78,3,0.9182958340544894,1.584962500721156,1.0
42.242.90.37,1,0.0,0.0,0.0
42.49.216.35,3,0.9182958340544894,1.584962500721156,1.0
42.51.13.102,2,0.0,0.0,0.0
42.51.13.138,50,3.506890595608519,3.5068905956085192,4.284183719779188
42.51.13.194,3,0.9182958340544894,1.584962500721156,1.0
42.51.43.63,1,0.0,0.0,0.0
42.51.46.17,1,0.0,0.0,0.0
42.51.46.83,3,0.0,0.0,4.321928094887362
42.63.21.101,2,0.0,0.0,0.0
42.63.68.222,1,0.0,0.0,0.0
42.63.70.185,1,0.0,0.0,0.0
42.87.68.215,1,0.0,0.0,0.0
42.92.121.38,1,0.0,0.0,0.0
42.96.18.76,3,0.9182958340544894,1.584962500721156,1.0
43.129.38.124,3,0.9182958340544894,1.584962500721156,1.0
43.131.30.250,3,0.9182958340544894,1.584962500721156,1.0
43.133.113.12,36,4.94770277922009,4.781036112553425,1.0
43.134.161.54,3,0.9182958340544894,1.584962500721156,1.0
43.135.146.68,3,0.9182958340544894,1.584962500721156,1.0
43.135.94.30,3,0.9182958340544894,1.584962500721156,1.0
43.138.87.150,1,0.0,0.0,0.0
43.139.182.85,1,0.0,0.0,0.0
43.154.195.142,3,0.9182958340544894,1.584962500721156,1.0
43.155.21.198,6,1.584962500721156,1.9182958340544896,1.0
43.155.229.52,3,0.9182958340544894,1.584962500721156,1.0
43.155.252.241,3,0.9182958340544894,1.584962500721156,1.0
43.157.45.216,3,0.9182958340544894,1.584962500721156,1.0
43.163.82.3,3,0.9182958340544894,1.584962500721156,1.0
43.163.93.152,4,0.0,0.0,0.0
43.224.118.163,4,0.9182958340544894,0.9182958340544894,3.0
43.224.249.220,3,0.9182958340544894,1.584962500721156,1.0
43.224.48.86,3,0.9182958340544894,1.584962500721156,1.0
43.226.39.206,2,0.0,0.0,0.0
43.226.39.239,1,0.0,0.0,0.0
43.226.53.119,2,0.0,0.0,0.0
43.240.223.15,1,0.0,0.0,0.0
43.246.208.9,1,0.0,0.0,0.0
43.247.90.194,4,0.9182958340544894,1.584962500721156,1.0
43.248.108.130,1,0.0,0.0,0.0
43.249.207.162,4,0.9182958340544894,1.584962500721156,0.0
43.251.16.252,3,0.9182958340544894,1.584962500721156,1.0
44.220.185.120,1,0.0,0.0,0.0
44.220.188.9,1,0.0,0.0,0.0
44.243.114.181,8,0.0,0.0,0.0
45.10.175.17,1,0.0,0.0,0.0
45.10.175.89,1,0.0,0.0,0.0
45.114.142.178,30,4.906890595608518,4.41506101220307,0.0
45.115.173.11,3,1.0,1.0,0.0
45.116.77.25,3,0.9182958340544894,1.584962500721156,1.0
45.116.77.65,3,0.9182958340544894,1.584962500721156,1.0
45.116.77.74,3,0.9182958340544894,1.584962500721156,1.0
45.116.79.186,6,1.584962500721156,1.9182958340544896,1.0
45.117.153.164,3,0.9182958340544894,1.584962500721156,1.0
45.118.146.109,33,4.983788058752394,4.119263058359035,1.0
45.119.212.99,3,0.9182958340544894,1.584962500721156,1.0
45.121.147.47,3,0.9182958340544894,1.584962500721156,1.0
45.127.4.231,34,5.0286393118385755,4.910992253015047,1.0
45.129.185.77,3,0.9182958340544894,1.584962500721156,1.0
45.130.148.216,3,0.9182958340544894,1.584962500721156,1.0
45.133.174.128,1,0.0,0.0,2.3219280948873626
45.135.193.100,100,1.32737518045407,2.560498909702819,2.6224143161963474
45.14.84.40,1,0.0,0.0,0.0
45.140.193.141,3,0.9182958340544894,1.584962500721156,1.0
45.142.132.9,2,1.0,1.0,0.0
45.142.159.139,1,0.0,0.0,0.0
45.142.193.131,2,0.0,0.0,0.0
45.142.193.141,2,0.0,0.0,0.0
45.144.233.139,9,1.974937501201927,2.113283334294875,1.0
45.147.251.229,3,0.9182958340544894,1.584962500721156,1.0
45.148.10.131,211,5.155863258032313,5.155863258032313,0.0
45.148.10.240,242,3.2835144247960724,4.836598391803063,0.0
45.148.10.47,298,5.108404995690191,6.248007802075986,0.0
45.148.10.67,129,4.991745184644779,4.991745184644779,0.0
45.15.227.120,1,0.0,1.0,3.1699250014423126
45.151.62.96,1,0.0,0.0,0.0
45.153.231.231,3,0.9182958340544894,1.584962500721156,1.0
45.156.128.37,1,0.0,0.0,0.0
45.156.128.63,1,0.0,0.0,0.0
45.156.128.87,1,0.0,0.0,0.0
45.156.129.65,1,0.0,0.0,0.0
45.156.130.32,1,0.0,0.0,0.0
45.156.130.42,1,0.0,0.0,0.0
45.157.148.187,3,0.9182958340544894,1.584962500721156,1.0
45.162.145.14,3,0.9182958340544894,1.584962500721156,1.0
45.167.79.128,1,0.0,0.0,0.0
45.170.130.157,23,4.436605434317882,4.349648912578751,0.0
45.182.206.0,60,5.906890595608517,5.473557262275185,0.0
45.188.19.131,3,0.9182958340544894,1.584962500721156,1.0
45.192.103.101,2,0.0,0.0,0.0
45.192.103.70,57,3.698541894048587,4.171429936897415,1.0
45.192.170.78,33,4.983788058752394,4.317121392085727,1.0
45.194.37.134,61,3.438676465236552,3.8594283402004934,1.0
45.194.37.187,9,1.974937501201927,2.113283334294875,1.0
45.204.193.177,3,0.9182958340544894,1.584962500721156,1.0
45.206.58.117,3,0.9182958340544894,1.584962500721156,1.0
45.206.58.31,3,0.9182958340544894,1.584962500721156,1.0
45.207.172.8,2,0.0,0.0,0.0
45.207.198.228,3,0.9182958340544894,1.584962500721156,1.0
45.232.73.84,3,0.9182958340544894,1.584962500721156,1.0
45.233.226.40,2,0.0,0.0,0.0
45.239.138.66,3,0.9182958340544894,1.584962500721156,1.0
45.249.111.40,30,4.906890595608518,4.519902579793958,0.0
45.249.245.22,6,1.584962500721156,1.9182958340544896,1.0
45.32.102.164,3,0.9182958340544894,1.584962500721156,1.0
45.33.50.24,13,0.0,0.0,0.0
45.33.80.243,9,0.0,0.0,0.0
45.40.138.101,51,4.20273017798699,3.8525676181845663,1.0
45.43.33.218,2,0.0,0.0,0.0
45.43.63.81,3,0.9182958340544894,1.584962500721156,1.0
45.55.137.170,3,0.9182958340544894,1.584962500721156,1.0
45.55.159.241,9,1.5304930567574826,2.113283334294875,1.0
45.55.37.4,3,0.9182958340544894,1.584962500721156,1.0
45.55.38.69,6,1.584962500721156,1.9182958340544896,1.0
45.55.39.59,3,0.9182958340544894,1.584962500721156,1.0
45.55.92.92,9,1.5304930567574826,2.113283334294875,1.0
45.59.100.131,3,0.9182958340544894,1.584962500721156,1.0
45.6.188.43,503,4.914592162996632,7.911368196583002,0.0
45.61.133.42,30,4.906890595608518,4.519902579793958,0.0
45.61.161.211,3,0.9182958340544894,1.584962500721156,1.0
45.61.185.172,1,0.0,0.0,0.0
45.61.187.220,3,0.9182958340544894,1.584962500721156,1.0
45.62.120.20,3,0.9182958340544894,1.584962500721156,1.0
45.66.228.50,3,0.9182958340544894,1.584962500721156,1.0
45.76.39.11,3,0.9182958340544894,1.584962500721156,1.0
45.79.111.57,1,0.0,0.0,0.0
45.79.128.205,12,0.0,0.0,0.0
45.79.163.53,1,0.0,0.0,0.0
45.79.172.21,6,0.0,0.0,0.0
45.79.181.179,3,0.0,0.0,0.0
45.79.181.223,3,0.0,0.0,0.0
45.79.181.251,6,0.0,0.0,0.0
45.79.38.219,1,0.0,0.0,0.0
45.8.46.60,3,0.9182958340544894,1.584962500721156,1.0
45.81.19.138,3,0.9182958340544894,1.584962500721156,1.0
45.82.138.59,20,4.221928094887361,3.5464393446710147,0.0
45.82.78.104,17,0.0,0.0,0.0
45.84.107.128,1,0.0,0.0,0.0
45.84.107.17,2,0.0,0.0,0.0
45.84.107.172,1,0.0,0.0,0.0
45.84.107.182,1,0.0,0.0,0.0
45.84.107.198,1,0.0,0.0,0.0
45.84.107.33,1,0.0,0.0,0.0
45.84.107.74,1,0.0,0.0,0.0
45.84.107.76,1,0.0,0.0,0.0
45.84.107.97,1,0.0,0.0,0.0
45.86.231.135,2,0.0,0.0,0.0
45.91.92.202,1,0.0,0.0,0.0
45.93.171.166,3,0.9182958340544894,1.584962500721156,1.0
45.95.233.112,3,0.9182958340544894,1.584962500721156,1.0
46.0.192.86,1,0.0,0.0,0.0
46.101.103.82,1,0.0,0.0,0.0
46.101.105.15,3,0.0,0.0,0.0
46.101.114.207,3,0.9182958340544894,1.584962500721156,1.0
46.101.124.85,2,0.0,0.0,0.0
46.101.157.195,1,0.0,0.0,0.0
46.101.172.180,2,0.0,0.0,0.0
46.101.2.7,33,4.983788058752394,4.574400937409153,1.0
46.101.231.41,1,0.0,0.0,0.0
46.101.239.129,2,0.0,0.0,0.0
46.101.244.233,30,4.906890595608518,4.106890595608519,0.0
46.101.36.240,42,3.238901256602631,3.5465935642949393,0.0
46.101.58.67,3,0.9182958340544894,1.584962500721156,1.0
46.101.74.125,3,0.9182958340544894,1.584962500721156,1.0
46.101.89.24,3,0.9182958340544894,1.584962500721156,1.0
46.101.9.55,2,1.0,1.0,0.0
46.14.24.50,1,0.0,0.0,0.0
46.148.229.196,9,1.5304930567574826,2.113283334294875,1.0
46.161.196.5,1,0.0,0.0,0.0
46.181.61.58,3,0.9182958340544894,1.584962500721156,1.0
46.191.141.152,40,3.4332696895151087,3.2430741894285693,1.3420192178195207
46.20.5.122,9,1.5304930567574826,2.113283334294875,1.0
46.21.240.186,1,0.0,0.0,0.0
46.210.94.61,1,0.0,0.0,0.0
46.232.106.44,3,0.9182958340544894,1.584962500721156,1.0
46.238.32.247,3,0.9182958340544894,1.584962500721156,1.0
46.253.45.10,39,5.009635872652929,4.785151577725658,1.0
46.32.90.200,6,1.584962500721156,1.9182958340544896,1.0
46.50.205.61,1,0.0,0.0,0.0
47.103.157.194,4,0.0,0.0,0.0
47.103.36.53,2,0.0,0.0,0.0
47.104.15.180,4,0.0,0.0,0.0
47.104.198.108,1,0.0,0.0,0.0
47.108.74.203,25,0.0,0.0,0.0
47.116.17.49,12,0.0,0.0,0.0
47.155.61.78,2,0.0,1.0,3.0
47.180.114.229,6,0.9182958340544894,1.9182958340544896,1.0
47.206.63.169,2,1.0,1.0,0.0
47.221.160.223,1,0.0,0.0,0.0
47.236.100.255,1,0.0,0.0,0.0
47.236.146.225,1,0.0,0.0,0.0
47.236.147.154,2,0.0,0.0,0.0
47.236.194.123,1,0.0,0.0,0.0
47.236.254.122,1,0.0,0.0,0.0
47.236.8.143,1,0.0,0.0,0.0
47.236.86.2,3,0.9182958340544894,1.584962500721156,1.0
47.237.112.152,1,0.0,0.0,0.0
47.237.134.62,1,0.0,1.0,0.0
47.237.17.3,3,0.9182958340544894,1.584962500721156,1.0
47.238.152.243,1,0.0,0.0,0.0
47.238.91.108,1,0.0,0.0,0.0
47.242.155.75,1,0.0,0.0,0.0
47.245.103.18,1,0.0,0.0,0.0
47.245.110.225,1,0.0,0.0,0.0
47.245.87.106,1,0.0,0.0,0.0
47.247.18.228,3,0.9182958340544894,1.584962500721156,1.0
47.250.119.175,3,0.9182958340544894,1.584962500721156,1.0
47.250.134.21,2,0.0,0.0,0.0
47.250.57.32,1,0.0,0.0,0.0
47.250.81.7,4,0.0,0.0,0.0
47.253.160.50,4,0.0,0.0,0.0
47.254.192.213,8,0.0,0.0,0.0
47.74.50.43,3,0.9182958340544894,1.584962500721156,1.0
47.74.51.79,14,0.0,0.0,0.0
47.83.131.128,1,0.0,0.0,0.0
47.83.133.1,1,0.0,0.0,0.0
47.84.35.50,3,0.9182958340544894,1.584962500721156,1.0
47.84.38.21,3,0.9182958340544894,1.584962500721156,1.0
47.84.84.134,1,0.0,0.0,4.247927513443585
47.86.173.183,1,0.0,0.0,0.0
47.96.40.217,19,0.0,0.0,0.0
47.98.173.113,2,0.0,0.0,0.0
47.98.218.155,1,0.0,0.0,0.0
48.209.48.101,1,0.0,0.0,0.0
48.217.120.249,1,0.0,0.0,0.0
48.217.153.33,1,0.0,0.0,0.0
48.217.153.72,1,0.0,0.0,0.0
48.217.154.36,1,0.0,0.0,0.0
48.217.64.139,1,0.0,0.0,0.0
49.0.207.65,1,0.0,0.0,0.0
49.124.151.18,1,0.0,0.0,0.0
49.124.151.49,1,0.0,0.0,0.0
49.124.152.218,1,0.0,0.0,0.0
49.124.152.254,1,0.0,0.0,0.0
49.124.153.21,1,0.0,0.0,0.0
49.124.153.22,2,1.0,1.0,0.0
49.124.153.28,1,0.0,0.0,0.0
49.124.154.160,1,0.0,0.0,0.0
49.204.233.226,3,0.9182958340544894,1.584962500721156,1.0
49.207.180.112,3,0.9182958340544894,1.584962500721156,1.0
49.207.240.65,3,0.9182958340544894,1.584962500721156,1.0
49.207.9.39,1,0.0,0.0,0.0
49.229.72.68,6,1.584962500721156,1.9182958340544896,1.0
49.232.217.10,4,1.0,1.0,1.0
49.235.146.181,1,0.0,0.0,0.0
49.245.120.186,1,0.0,0.0,0.0
49.247.160.184,6,0.9182958340544894,1.9182958340544896,1.0
49.247.35.31,3,0.9182958340544894,1.584962500721156,1.0
49.247.36.49,3,0.9182958340544894,1.584962500721156,1.0
49.247.37.22,12,2.251629167387823,2.251629167387823,1.0
49.248.203.172,3,0.9182958340544894,1.584962500721156,1.0
49.37.37.166,1,0.0,0.0,0.0
49.50.8.116,3,0.9182958340544894,1.584962500721156,1.0
49.64.169.153,6,1.584962500721156,1.584962500721156,4.414765671414234
49.64.85.80,1,0.0,0.0,0.0
49.64.86.104,3,0.0,1.0,1.0
49.65.1.179,1,0.0,0.0,0.0
49.65.102.127,1,0.0,0.0,0.0
49.65.99.227,1,0.0,0.0,0.0
49.7.114.120,1,0.0,0.0,0.0
49.7.154.4,1,0.0,0.0,0.0
49.7.230.246,2,0.0,0.0,0.0
49.72.212.22,1,0.0,0.0,0.0
49.73.42.142,3,1.0,1.0,1.0
49.73.43.104,2,0.0,0.0,0.0
49.73.43.201,2,0.0,0.0,0.0
49.73.84.1,3,0.9182958340544894,1.584962500721156,1.0
49.75.185.71,2,0.0,0.0,0.0
49.81.132.113,1,0.0,1.0,3.0
5.104.81.166,3,0.9182958340544894,1.584962500721156,1.0
5.104.83.57,53,3.491238732116669,3.9570868166881,4.14246878242915
5.135.194.230,3,0.9182958340544894,1.584962500721156,1.0
5.154.94.39,30,4.840223928941851,4.748394345536402,0.0
5.182.83.231,9,1.974937501201927,2.113283334294875,1.0
5.188.158.145,1,0.0,0.0,0.0
5.195.226.17,3,0.9182958340544894,1.584962500721156,1.0
5.196.201.146,3,0.9182958340544894,1.584962500721156,1.0
5.202.105.236,1,0.0,0.0,4.321928094887362
5.83.154.77,3,0.9182958340544894,1.584962500721156,1.0
50.174.125.2,3,0.0,0.0,0.0
50.190.139.137,1,0.0,1.0,3.1699250014423126
50.192.223.205,3,0.9182958340544894,1.584962500721156,1.0
50.193.220.21,3,0.9182958340544894,1.584962500721156,1.0
50.223.176.171,1,0.0,0.0,0.0
50.5.21.74,1,0.0,0.0,0.0
50.6.169.186,3,0.9182958340544894,1.584962500721156,1.0
50.6.196.35,3,0.9182958340544894,1.584962500721156,1.0
51.15.201.85,3,0.0,0.0,0.0
51.158.120.121,3,0.9182958340544894,1.584962500721156,1.0
51.159.103.10,16,0.0,0.0,0.0
51.159.104.218,1,0.0,0.0,0.0
51.159.54.22,92,5.207122849198623,5.078600901346892,1.0
51.159.66.143,6,1.584962500721156,1.9182958340544896,1.0
51.161.153.131,3,0.9182958340544894,1.584962500721156,1.0
51.161.153.184,3,0.9182958340544894,1.584962500721156,1.0
51.178.141.222,3,0.9182958340544894,1.584962500721156,1.0
51.195.138.37,3,0.9182958340544894,1.584962500721156,1.0
51.195.148.80,3,0.9182958340544894,1.584962500721156,1.0
51.195.235.119,3,0.9182958340544894,1.584962500721156,1.0
51.222.106.82,3,0.9182958340544894,1.584962500721156,1.0
51.222.118.222,3,0.9182958340544894,1.584962500721156,1.0
51.222.136.32,3,0.9182958340544894,1.584962500721156,1.0
51.222.138.239,3,0.9182958340544894,1.584962500721156,1.0
51.222.30.51,3,0.9182958340544894,1.584962500721156,1.0
51.254.101.166,3,0.9182958340544894,1.584962500721156,1.0
51.68.197.121,3,0.9182958340544894,1.584962500721156,1.0
51.68.224.126,6,1.584962500721156,1.9182958340544896,1.0
51.75.124.228,6,1.584962500721156,1.9182958340544896,1.0
51.75.142.115,9,1.974937501201927,2.113283334294875,1.0
51.75.16.96,3,0.9182958340544894,1.584962500721156,1.0
51.75.160.52,9,1.5304930567574826,2.113283334294875,1.0
51.75.161.33,3,0.9182958340544894,1.584962500721156,1.0
51.75.170.22,6,1.584962500721156,1.9182958340544896,1.0
51.75.194.10,3,0.9182958340544894,1.584962500721156,1.0
51.75.253.68,9,1.974937501201927,2.113283334294875,1.0
51.77.151.175,9,1.5304930567574826,2.113283334294875,1.0
51.77.158.34,3,0.9182958340544894,1.584962500721156,1.0
51.77.245.237,39,4.958353821370877,4.621958552684626,1.0
51.77.58.143,6,0.9182958340544894,1.9182958340544896,1.0
51.79.165.204,3,0.9182958340544894,1.584962500721156,1.0
51.79.27.107,3,0.9182958340544894,1.584962500721156,1.0
51.79.4.11,41,4.516170001996431,4.216776177704611,0.0
51.79.52.97,3,0.9182958340544894,1.584962500721156,1.0
51.79.65.10,3,0.9182958340544894,1.584962500721156,1.0
51.81.215.71,1,0.0,0.0,0.0
51.81.215.72,1,0.0,0.0,0.0
51.83.32.87,3,0.9182958340544894,1.584962500721156,1.0
51.83.46.251,6,0.9182958340544894,1.9182958340544896,1.0
51.91.110.49,12,2.251629167387823,2.251629167387823,1.0
52.14.162.242,5,0.0,0.0,0.0
52.15.254.151,6,0.0,0.0,0.0
52.16.12.161,1,0.0,0.0,0.0
52.165.31.201,3,0.9182958340544894,1.584962500721156,1.0
52.172.170.104,3,0.0,0.0,2.807354922057605
52.178.90.223,1,0.0,0.0,0.0
52.187.5.120,6,0.0,0.0,0.0
52.187.9.8,3,0.9182958340544894,1.584962500721156,1.0
52.224.240.74,3,0.9182958340544894,1.584962500721156,1.0
52.224.71.115,3,0.9182958340544894,1.584962500721156,1.0
52.226.123.133,30,4.840223928941851,4.106890595608519,0.0
52.240.213.154,3,0.9182958340544894,1.584962500721156,1.0
52.250.16.220,6,1.584962500721156,1.9182958340544896,1.0
54.245.180.134,8,0.0,0.0,0.0
54.37.153.81,3,0.9182958340544894,1.584962500721156,1.0
54.37.154.87,3,0.9182958340544894,1.584962500721156,1.0
54.37.72.28,3,0.9182958340544894,1.584962500721156,1.0
54.38.190.246,3,0.9182958340544894,1.584962500721156,1.0
54.38.215.158,9,1.5304930567574826,2.113283334294875,1.0
54.39.161.67,3,0.9182958340544894,1.584962500721156,1.0
54.39.18.122,3,0.9182958340544894,1.584962500721156,1.0
57.128.171.219,3,0.9182958340544894,1.584962500721156,1.0
57.128.182.5,9,1.974937501201927,2.113283334294875,1.0
57.129.46.164,3,0.9182958340544894,1.584962500721156,1.0
57.152.77.204,1,0.0,0.0,0.0
57.152.77.222,1,0.0,0.0,0.0
58.136.57.121,30,4.906890595608518,4.681727678869736,0.0
58.147.171.11,3,0.9182958340544894,1.584962500721156,1.0
58.16.116.110,1,0.0,1.0,3.0
58.18.212.238,1,0.0,0.0,0.0
58.18.32.116,1,0.0,0.0,0.0
58.18.89.146,1,0.0,0.0,0.0
